#Fecha,Importe,Orgánica,Aplicación,Económica,Tercero,Nombre Ter.,Texto Libre
2012-05-29,818.19,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 06.04.11 AL 12.05.11"
2012-05-29,829.35,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL DUQUE DE LERMA 10, C.P. FRAY P. AGUADO, PERIODO 19.01.11 AL 24.03.11"
2012-05-29,834.11,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL ARTEMISA S/N, C.P PEDRO A DE ALARCON, PERIODO 06.04.11 AL 12.05.11"
2012-05-29,841.89,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE  DE LA VILLA, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,876.88,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL DUQUE DE LERMA 10, C.P. FRAY PEDRO AGUADO, PERIODO 24.03.11 AL 25.05.11"
2012-05-29,911.86,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL ARTEMISA S/N, C.P. ALARCON, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,916.38,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CNO VENTANILLA 12, C.P. PEDRO LOPEZ DE LERENA, PERIODO 08.03.11 AL 06.04.11"
2012-05-29,921.99,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN PSO DEL PRADO 28, C.P.CRISTO DE LA SALUD, PERIODO 06.04.11 AL 12.05.11"
2012-05-29,929.51,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV HISPANOAMERICA 7, UNED, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,995.26,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN E.I. JACARANDA, CL LIBERTAD 108, PERIODO 13.10.10 AL 11.11.10"
2012-05-29,1000.09,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AVD MAR EGEO 7, C.P. RAMON BAILLO, PERIODO 06.04.11 AL 12.05.11"
2012-05-29,1002.82,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN PSO DEL PRADO 28, C.P. CRISTO DE LA SALUD, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1027.32,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL LIBERTAD 108, E.I JACARANDA, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1052.39,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1064.38,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL FUENTECILLA 18,  C.P. NTRA SRA DEL ROSARIO, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1068.05,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1078.89,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL ARTEMISA S/N, C.P. ALARCON, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1100.26,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CNO VENTANILLA 12, C.P. LERENA, PERIODO 10.02.11 AL 08.03.11"
2012-05-29,1133.2,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL ARTEMISA S/N, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1157.25,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1159.67,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL DUQUE DE LERMA 10, C.P. FRAY PEDRO AGUADO, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1172.18,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE  DE LA VILLA, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1180.41,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1193.46,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV MAR EGEO 7, C.P. ROMAN BAILLO, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1204.51,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL ARTEMISA  S/N, C.P. PEDRO A. DE ALARCON, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1219.42,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL LIBERTAD 108, E.I JACARANDA, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1257.56,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN PSO DEL PRADO 28, C.P. CRISTO DE LA SALUD, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1280.22,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL ARTEMISA S/N, C.P. ALARCON, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1302.24,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AVD MAR EGEO S/N, C.P. RAMON BAILLO, PERIODO 06.04.11 AL 12.05.11"
2012-05-29,1338.6,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN PSO DEL PRADO 28, C.P. CRISTO DE LA SALUD, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1364.67,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL FUENTECILLA 18, C.P. ROSARIO, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1376.77,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1380.41,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL ARTEMISA 2, C.P. ALARCON, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1460.9,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV MAR EGEO 7, C.P. RAMON BAILLO, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1497.31,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV HISPANOAMERICA 7, ESCUELA DE MUSICA, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1502.72,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL LIBERTAD 108, E.I. JACARANDA, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1513.04,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV HISPANOAMERICA 7, UNED, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1528.73,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 23.11.10 AL 17.01.11"
2012-05-29,1561.52,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV MAR EGEO 7, C.P. ROMAN BAILLO, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1576.41,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL FUENTECILLA 18, C.P. NTRA SRA DEL ROSARIO, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1619.27,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV MAR EGEO S/N, C.P. ROMAN BAILLO, PERIODO 10.02.11 AL 04.03.11"
2012-05-29,1625.05,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL FUENTECILLA, C.P. ROSARIO, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1670.05,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN PSO DEL PRADO 28, C.P. CRISTO DE LA SALUD, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,1749.23,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV MAR EGEO 07, C.P. RAMON BAILLO, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1805.49,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SERVICIO GAS NATURAL EN CL LIBERTAD 108, E.I. JACARANDA, PERIODO 11.11.10 AL 13.12.10"
2012-05-29,1806,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CMNO VENANILLA 12, C.P. LERENA, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,1921.85,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV MAR EGEO S/N, C.P. RAMON BAILLO, PERIODO 04.03.11 AL 06.04.11"
2012-05-29,1935.18,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CMNO VENTANILLA 12, C.P. LERENA, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,2031.71,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL LIBERTAD 108, E.I. JACARANDA, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,2109.67,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 08.03.11 AL 06.04.11"
2012-05-29,2196.89,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 17.01.11 AL 21.03.11"
2012-05-29,2199.76,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL FUENTECILLA 18,  C.P. NTRA SRA DEL ROSARIO, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,2252.47,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL VALLE DE SAN SEBASTIAN 8, C.P. FUENTE DE LA VILLA, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,2319.43,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,SUMINISTRO GASNATURAL UNION FENOSA EN CALDERA DE LA EI LOS OLIVOS DURANTE EL PERIODO 14/01/010 A 20/04/010
2012-05-29,2545.25,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN AV MAR EGEO,  C.P. ROMAN BAILLO, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,2767.49,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 10.02.11 AL 08.03.11"
2012-05-29,2952.95,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,3096.85,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV MAR EGEO S/N C.P. RAMON BAILLO, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,3277.53,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"SUMINISTRO DE GAS NATURAL EN CL PIZARRO S/N, C.P. VICENTE ALEIXANDRE, PERIODO 12.01.11 AL 08.02.11"
2012-05-29,4583.52,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN AV DE HISPANOAMERICA 7, UNED, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,14766.12,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,TRABAJOS REALIZADOS EN EL CEIP FRAY PEDRO AGUADO DE ADECUACION DEL GIMNASIO
2012-05-29,11039.4,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,OBRAS AMPLIACION DE LA ALTURA D PARTE VALLA PERIMETRAL DEL CEIP PEDRO LOPEZ DE LERENA
2012-05-29,8904.69,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,TRABAJOS REALIZADOS EN CEIP NTRA SRA DEL ROSARIO DE LA REPARACION DEL SUELO DEL GIMNASIO
2012-05-29,31532.42,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,OBRAS REPOSICION SUELO DE COCINA Y COMEDOR DEL CEIP FUENTE DE LA VILLA
2012-05-29,19652.09,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,"OBRAS DE REFORMA, SUSTITUCIÓN DE SOLADO DE COCINA Y AMPLIACIÓN DE BARANDILLA EN LA E.I. """"AILANTOS"""""
2012-05-29,9129.89,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,"TRABAJOS EN LOS DESPACHOS DEL CENTRO ACTIVIDADES EDUCATIVAS, CONCEJALIA DE EDUCACION."
2012-05-29,15630.39,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,OBRAS DE AMPLIACION EN PATIOS DE RECREO DE EDUCACION INFANTIL EN EL CEIP DÑA LEONOR DEL ALAMO
2012-05-29,14245.92,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,TRABAJOS EN LOS DESPACHOS DEL CENTRO DE ASOCIACIONES.DEPARTAMENTO PSICOPEDAGOGICO.
2012-05-29,6074.7,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,"OBRAS DE REFORMA, REHABILITACIÓN DE ESPACIOS PARA ALMACÉN EN EL C.E.I.P. """"RAMÓN BAILLO"""""
2012-05-29,2902.28,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,TRABAJOS EN LAS AULAS DE LA UNED EN EL CENTRO DE ACTIVIDADES EDUCATIVAS.
2012-05-29,25757.16,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,EJECUCIÓN DE OBRAS CONSTRUCCION VALLA CERRAMIENTO PARCELA CEIP PEDRO ANTONIO DE ALARCON. (EXPTE 163/11)
2012-05-29,67.07,0,320,213,B82080177,RICOH ESPAÑA SLU,"LECTURA DE CONTADOR DE LA FOTOCOPIADORA MOD.IS2245 EN CONCEJALIA DE EDUCACION, 7241 COPIAS, PERIODO SEPTIEMBRE 2010"
2012-05-29,27.84,0,320,213,B82080177,RICOH ESPAÑA SLU,"LECTURA DE CONTADOR DEL MODELO IS2245 EN LA CONCEJALIA DE EDUCACION, 3005 COPIAS, PERIODO 01.10.10 A 31.10.10"
2012-05-29,144.68,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONTADOR DE COPIAS DE LA FOTOCOPIADORA MODELO IS2245, DE EDUCACION, 15619 COPIAS,  DICIEMBRE 2010"
2012-05-29,50.17,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIA DE LA FOTOCOPIADORA MOD.IS2245 DE EDUCACION, PERIODO 01.01.11 AL 31.01.11, 5258 COPIAS"
2012-05-29,57.95,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIA DE LA FOTOCOPIADORA MOD.IS2245 DE EDUCACION, PERIODO 01.02.11 AL 28.02.11, 6074 COPIAS"
2012-05-29,110.98,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIAS DE LA FOTOCOPIADORA MOD.IS2245 DE EDUCACION, 11631 COPIAS, 1-.03-31.03/11"
2012-05-29,64.23,0,320,213,B82080177,RICOH ESPAÑA SLU,"LECTURA DE CONTADOR DE LA MAQUINA MODELO IS2245, EN EDUCACION, 6934 COPIAS, NOVIEMBRE 2010"
2012-05-29,118.92,0,320,213,B82080177,RICOH ESPAÑA SLU,"CUOTA FIJA DE LA FOTOCOPIADORA MOD.IS2245, CONCEJALIA EDUCACION, OCTUBRE 2011"
2012-05-29,118.92,0,320,213,B82080177,RICOH ESPAÑA SLU,"CUOTA FIJA DE LA MAQUINA MOD.IS2245 DE EDUCACION, PERIODO DICIEMBRE 2011"
2012-05-29,68.29,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIAS (7157) DE LA FOT. MOD.IS2245 EN PLZ CONSTITUCION 18, AREA DE EDUCACION , JUNIO 2011"
2012-05-29,13.65,0,320,213,B82080177,RICOH ESPAÑA SLU,"NUMERO DE COPIAS (1.431) MAQUINA MOD.IS2245 EN CONCEJALIA EDUCACION, SEPTIEMBRE 2011"
2012-05-29,37.05,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIAS (3.883) DE LA MAQUINA MOD.IS2245 EN PLZ CONSTITUCION 18, EDUCACION, AGOSTO 2011"
2012-05-29,68.09,0,320,213,B82080177,RICOH ESPAÑA SLU,VOLUMEN DE COPIAS REALIZADAS EN FOTOC. MODELO IS2245 SITA EN EDUCACIÓN DEL 01/07/11 AL 31/07/11
2012-05-29,18.66,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIAS (1.955) DE LA MAQUINA MOD.IS2245 DE EDUCACION, PERIODO DICIEMBRE 2011."
2012-05-29,27.32,0,320,213,B82080177,RICOH ESPAÑA SLU,COPIAS (2.863) DE LA MAQUINA MOD.IS2245 DE CONCEJALIA DE EDUCACION. OCTUBRE 2011
2012-05-29,71.01,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIA DE LA FOT. MOD.IS2245 EN PLZ CONSTITUCION 18, CONCEJALIA EDUCACION, 7442 COPIAS, MAYO 2011"
2012-05-29,30.16,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE COPIAS (3.161) DE LA MAQUINA MOD.IS2245 EN CONCJ.EDUCACION, PLZ CONSTITUCION 18, NOVIEMBRE 2011."
2012-05-29,58.82,0,320,213,B82080177,RICOH ESPAÑA SLU,"CONSUMO DE FOTOCOPIAS DE LA MAQUINA MOD.IS2245 EN CONSTITUCION 18, CJ.EDUCACION, 6165 COPIAS, ABRIL 2011"
2012-05-29,118.92,0,320,213,B82080177,RICOH ESPAÑA SLU,CUOTA FIJA DE MANTENIMIENTO DE LA MAQUINA MOD.IS2245 DE LA CONCEJALIA EDUCACION. NOVIEMBRE 2011
2012-05-29,270,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,SERVICIO DE TRASLADO DE MIEMBROS DE LA ASOC. MUSICAL CIUDAD DE VALDEMORO DESDE EL CENTRO ED. ACT. SAN BLAS.
2012-05-29,356.4,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,TRASLADO DE LOS MIEMBROS DE LA ASOCIACION MUSICAL DEL MUNICIPIO AL CENTRO DE ACTIVIDADES DE ALCOBENDAS.
2012-05-29,432,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,SERVICIO DE TRASLADO DE PARTICIPANTES EN EL PROGRAMA DE INTERCAMBIO ESCOLAR DEL IES.MAESTRO MATIAS BRAVO
2012-05-29,464.4,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,SERVICIO DE TRANSPORTE ESCOLAR AL CENTRO DE ACTIVIDADES 'CIUDAD ESCOLAR' EN COLMENAR.
2012-05-29,777.6,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,"SERVICIO DE TTE.ESCOLAR,MES 09, PARA CENTRO DE EDUCACION ESPECIAL.PROG.DE APERTURA DE CENTROS PUBLICOS VACACIONES"
2012-05-29,4147.2,0,320,223,B81081739,AUTOCARES FERNANBUS  SL,"SERVICIO DE TTE.ESCOLAR,MESES 07 Y 08, PARA CENTRO DE EDUCACION ESPECIAL.PROG.DE APERTURA DE CENTROS PUBLICOS VACACIONES"
2012-05-29,4219.06,0,320,223,B79412268,AUTOCARES PUESTA DEL SOL SL,TRANSPORTE ADAPTADO POR EL PROYECTO DE PUERTAS ABIERTAS
2012-05-29,4219.06,0,320,223,B79412268,AUTOCARES PUESTA DEL SOL SL,SERVIO DE TRASLADO EN TRANSPORTE ADAPTADO POR EL PROGRAMA DE PUERTAS ABIERTAS
2012-05-29,9504.04,0,320,22103,B80145964,COMBUSTIBLES SALAS  SL,REPOSICION DE 9.841 LITROS DE GAS-OIL PARA LA CALDERA DE C.P. DOÑA LEONOR DEL ALAMO.
2012-05-29,1000,0,320,215,G84714757,ASOCIACION MUSICA Y DANZA VIVA,AFINACION DE PIANOS Y REPARACION DE INSTRUMENTOS MUSICALES.
2012-05-29,2500,0,320,22601,G84714757,ASOCIACION MUSICA Y DANZA VIVA,CONCIERTO DEL DÍA DEL DOCENTE EL 27/01/10 EN EL CENTRO DE ACTIVIDADES EDUCATIVAS
2012-05-29,3000,0,320,215,G84714757,ASOCIACION MUSICA Y DANZA VIVA,SERVICIO DE MANTENIMIENTO Y REPARACION DE LOS INSTRUMENTOS DE ESCUELA MUNICIPAL DE MUSICA Y DANZA CURSO 2009/2010
2012-05-29,57767.24,0,320,212,B84268986,CONSTRUCCIONES PEDRO MARTIN MOLINA SL,TRABAJOS DE PINTURA REALIZADOS EN EL CEIP VICENTE ALEIXANDRE
2012-05-29,1656.3,0,320,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"CONSUMO DE GAS NATURAL EN CL ARTEMISA S/N, C.P. ALARCON, PERIODO 13.12.10 AL 12.01.11"
2012-05-29,321.68,0,320,22102,A65067332,GAS NATURAL SUR SDG SA,SUMINISTRO DE GAS EN CALDERA SITA EN C/ ARTEMISA DEL 15/02/09 AL 13/01/10
2012-06-21,90,0,320,481,Protegido(*),MARTINEZ GOMEZ ROSARIO,COMPENSACIÓN TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-21,90,0,320,481,Protegido(*),RODRIGUEZ FERNANDEZ MONICA,COMPENSACIÓN TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-02,75,0,320,481,Protegido(*),NAVAS BALLESTERO INMACULADA,COMPENSACIÓN TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-02,90,0,320,481,Protegido(*),LOZANO CARRASCO JULIA MARIA,COMPENSACIÓN TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-02,75,0,320,481,Protegido(*),HERNANDEZ ALCALDE JUAN JOSE,COMPENSACIÓN TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-21,153,0,320,481,Protegido(*),LOPEZ MORENO MARIA JOSEFA,COMPENSACIÓN TASA RSU 2012 RECIBOS 1837622 Y 1837623 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-02,90,0,320,481,Protegido(*),SANZ MORA FRANCISCO MANUEL,COMPENSACIÓN TASA RSU 2012 RECIBO 1819647 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-14,90,0,320,481,Protegido(*),TORRES FERNANDEZ JULIA,COMPENSACIÓN RECIBO 1810066 TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-14,75,0,320,481,Protegido(*),URBAN SANSEGUNDO JUAN CARLOS,COMPENSACIÓN RECIBO 1836422 TASA RSU 2012 CON CONCESIÓN DE AYUDAS DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-19,75,0,320,481,Protegido(*),AMORES BAIDEZ MARIA ROSA,COMPENSACIÓN RECIBO 1819281 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-21,90,0,320,481,Protegido(*),GORDON NAVIDAD MERCEDES,COMPENSACIÓN RECIBO 1816756 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-06-21,150,0,320,481,Protegido(*),LOZANO MARCHANTE MARIA MAR,COMPENSACIÓN RECIBOS 1637026 (IBI 2011) Y 1812966 (TASA RSU 2012) CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-05,75,0,320,481,Protegido(*),TORRALBA BERNIA MARIA JESUS,COMPENSACIÓN RECIBO 1813955 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-05,90,0,320,481,Protegido(*),CAMPOS ORTIZ JUAN CARLOS,COMPENSACIÓN RECIBO 1818552 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-25,90,0,320,481,Protegido(*),ROMERO MONTOYA CARMEN FRANCISCA,COMPENSACIÓN RECIBO 1818283 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
2012-07-11,75,0,320,481,Protegido(*),MANGAS BARROSO MARIA ISABEL,COMPENSACIÓN RECIBO 1819900 TASA RSU 2012 CON AYUDA DE MATERIAL ESCOLAR CURSO 2010-2011.
